Inventory_ID,Store_ID,Product_ID,Stock_Quantity,Reorder_Level,Last_Restock_Date
8485,19,1102,234,61,2025-05-20
8486,13,575,402,45,2025-09-12
8487,21,1071,86,20,2025-10-29
8488,1,327,99,44,2025-04-01
8489,12,290,96,11,2025-04-09
8490,17,594,184,79,2025-09-27
8491,9,144,237,64,2025-11-21
8492,4,1123,471,18,2025-05-04
8493,8,643,306,26,2026-03-15
8494,10,789,264,97,2025-06-16
8495,12,620,100,17,2025-05-18
8496,10,177,242,92,2025-08-22
8497,6,513,376,93,2025-08-23
8498,25,1035,436,91,2025-12-04
8499,1,1196,490,97,2026-02-24
8500,11,898,125,95,2025-10-06
8501,13,90,268,18,2026-01-14
8502,3,775,437,76,2025-09-20
8503,16,130,238,39,2025-12-04
8504,6,228,205,80,2025-07-21
8505,4,333,491,89,2025-12-08
8506,2,1063,226,78,2025-09-12
8507,11,749,449,82,2025-05-18
8508,10,533,277,60,2025-12-22
8509,20,367,205,16,2025-10-08
8510,4,857,313,47,2025-11-22
8511,25,795,422,97,2025-11-26
8512,24,1171,474,47,2025-05-04
8513,3,1181,319,48,2025-10-11
8514,9,420,328,28,2025-04-24
8515,16,751,350,44,2025-12-04
8516,25,228,245,80,2025-05-20
8517,25,490,55,27,2025-08-10
8518,25,723,484,86,2025-04-18
8519,1,28,153,13,2025-11-28
8520,25,627,147,69,2025-04-05
8521,24,714,175,84,2025-11-17
8522,8,735,317,54,2025-11-27
8523,19,191,380,48,2025-07-18
8524,6,1187,439,96,2025-12-26
8525,2,487,434,49,2025-07-08
8526,16,738,179,26,2025-10-10
8527,1,978,4,87,2026-01-05
8528,20,1029,43,12,2025-03-29
8529,1,963,450,92,2025-04-14
8530,25,624,226,12,2025-12-23
8531,20,98,314,83,2026-03-11
8532,14,1200,33,18,2025-08-24
8533,4,816,98,31,2025-12-11
8534,24,77,268,66,2025-07-27
8535,17,562,178,54,2025-09-29
8536,21,21,145,15,2025-10-03
8537,11,552,293,75,2025-07-05
8538,21,158,268,27,2026-03-15
8539,16,908,373,32,2025-03-26
8540,18,398,378,83,2025-11-28
8541,8,541,328,85,2025-03-17
8542,8,169,273,66,2025-08-03
8543,25,385,465,28,2025-04-21
8544,23,1174,404,87,2025-10-19
8545,19,895,374,94,2025-10-09
8546,17,921,341,93,2025-03-19
8547,20,894,316,76,2025-10-01
8548,2,1092,395,19,2025-08-06
8549,12,43,199,99,2025-05-21
8550,16,400,204,32,2025-11-21
8551,16,97,199,33,2025-05-23
8552,17,69,296,33,2025-11-27
8553,7,7,409,57,2025-05-31
8554,1,796,136,97,2026-03-10
8555,4,868,337,73,2025-06-01
8556,9,973,194,96,2025-10-24
8557,19,1126,188,12,2025-12-05
8558,6,1056,7,35,2025-05-18
8559,20,738,115,18,2025-04-24
8560,25,481,332,37,2026-03-13
8561,18,1020,329,70,2025-08-29
8562,2,593,86,12,2025-07-11
8563,16,1013,450,59,2026-02-28
8564,22,446,350,47,2026-02-04
8565,3,672,53,55,2025-04-12
8566,4,1113,309,28,2025-05-25
8567,23,419,66,52,2025-04-15
8568,18,1023,24,58,2026-01-04
8569,4,969,44,80,2025-12-18
8570,8,261,475,64,2026-02-22
8571,15,360,307,37,2026-01-06
8572,10,328,350,36,2026-02-10
8573,18,994,184,46,2025-08-04
8574,12,417,219,13,2025-12-20
8575,19,15,481,24,2025-07-20
8576,2,925,74,98,2025-05-07
8577,11,574,275,61,2025-09-26
8578,6,655,499,58,2025-08-20
8579,25,177,400,100,2025-12-19
8580,16,940,390,36,2025-06-02
8581,19,1065,356,89,2026-02-10
8582,13,23,5,12,2026-02-12
8583,24,685,99,33,2026-03-11
8584,13,764,171,11,2025-04-25
8585,23,932,389,74,2025-04-30
8586,13,1061,221,17,2025-08-16
8587,20,983,116,36,2025-11-17
8588,22,1064,126,22,2025-05-20
8589,3,264,331,76,2025-05-01
8590,15,1058,290,52,2025-12-26
8591,9,556,335,18,2025-05-07
8592,20,573,13,66,2026-02-09
8593,6,97,178,66,2026-03-13
8594,23,292,61,69,2025-04-18
8595,13,1124,344,73,2026-02-16
8596,23,1162,21,21,2026-02-26
8597,14,111,165,95,2025-06-30
8598,19,525,175,76,2025-06-02
8599,22,937,310,20,2025-03-22
8600,2,112,57,33,2025-04-08
8601,18,643,225,55,2025-08-08
8602,15,476,289,57,2025-04-19
8603,21,571,272,79,2025-08-24
8604,19,820,331,94,2025-08-27
8605,5,1145,460,49,2025-08-16
8606,8,685,381,18,2026-02-15
8607,10,204,437,56,2025-05-21
8608,7,767,22,36,2026-01-15
8609,15,371,108,18,2026-02-20
8610,16,558,67,82,2025-06-19
8611,19,223,332,31,2025-05-13
8612,2,459,345,43,2025-12-24
8613,18,910,140,38,2025-05-20
8614,20,1147,364,25,2025-05-28
8615,10,173,288,28,2025-05-09
8616,13,186,223,11,2026-03-13
8617,18,671,238,93,2026-02-05
8618,7,1198,453,87,2025-03-31
8619,21,1065,294,88,2025-05-22
8620,19,946,281,60,2025-11-10
8621,23,91,26,74,2025-09-26
8622,14,792,225,32,2026-01-16
8623,15,631,458,78,2025-04-28
8624,23,239,286,87,2025-09-14
8625,10,785,284,84,2026-01-09
8626,16,635,145,17,2025-10-29
8627,9,90,42,73,2025-12-18
8628,11,1026,20,80,2025-05-04
8629,4,1023,331,88,2025-06-01
8630,19,584,486,52,2025-04-24
8631,15,295,35,65,2025-04-26
8632,19,133,490,95,2025-07-18
8633,4,1115,479,81,2025-06-26
8634,25,163,425,40,2025-11-28
8635,3,941,199,70,2025-09-27
8636,12,331,224,29,2025-04-03
8637,24,317,187,18,2025-06-14
8638,1,3,431,35,2025-08-17
8639,14,873,302,98,2026-02-08
8640,8,124,418,64,2025-09-05
8641,25,237,127,13,2026-02-02
8642,6,94,321,24,2025-11-07
8643,10,1180,196,93,2025-03-31
8644,16,230,344,97,2025-12-19
8645,10,585,41,59,2025-09-18
8646,10,866,155,13,2025-11-15
8647,7,203,18,98,2025-04-29
8648,14,617,305,63,2025-09-17
8649,13,541,352,97,2025-06-06
8650,25,974,120,34,2026-02-21
8651,21,1181,33,23,2025-10-26
8652,6,1082,52,52,2025-04-14
8653,3,93,397,13,2025-08-08
8654,23,412,267,35,2025-10-28
8655,13,594,11,86,2025-07-04
8656,6,366,194,46,2025-09-01
8657,14,456,36,55,2025-07-08
8658,16,309,267,10,2025-04-27
8659,23,604,259,64,2025-09-08
8660,6,467,116,82,2026-02-17
8661,3,458,294,40,2025-12-06
8662,23,505,237,98,2025-05-16
8663,7,950,406,25,2025-07-05
8664,9,526,313,62,2025-12-06
8665,6,874,26,22,2026-01-08
8666,20,206,250,27,2025-05-07
8667,16,274,472,53,2026-02-22
8668,14,1026,252,83,2025-06-01
8669,1,1183,80,80,2025-09-14
8670,1,1089,35,67,2025-06-15
8671,23,1120,311,77,2025-07-30
8672,2,853,335,56,2025-12-07
8673,19,584,143,89,2026-01-05
8674,2,1168,36,73,2026-03-06
8675,16,285,170,93,2025-12-16
8676,11,68,22,41,2025-05-13
8677,20,924,366,41,2025-03-24
8678,20,440,468,70,2026-01-14
8679,1,20,218,36,2025-04-20
8680,15,1168,412,33,2025-11-03
8681,20,780,474,82,2025-09-25
8682,23,285,215,16,2025-08-15
8683,6,519,70,74,2025-10-28
8684,3,198,275,66,2026-02-28
8685,3,292,192,61,2025-10-13
8686,10,376,117,16,2025-04-02
8687,14,366,376,19,2025-11-12
8688,2,789,210,83,2025-08-13
8689,20,736,439,17,2026-02-06
8690,24,796,361,30,2026-01-02
8691,16,126,151,49,2025-03-21
8692,22,1091,162,22,2025-09-20
8693,19,395,134,55,2025-06-12
8694,13,578,496,29,2026-02-04
8695,12,1060,265,76,2025-10-14
8696,24,1183,181,51,2026-01-31
8697,13,44,398,95,2025-09-09
8698,25,421,39,85,2026-03-06
8699,3,267,192,83,2026-02-16
8700,17,558,83,81,2025-04-20
8701,8,208,402,51,2025-07-24
8702,8,425,182,58,2025-11-03
8703,22,1186,102,51,2025-12-16
8704,9,5,60,89,2025-12-24
8705,7,379,113,89,2026-01-07
8706,15,783,481,54,2025-10-20
8707,11,436,305,26,2026-02-20
8708,8,517,445,50,2025-07-19
8709,19,518,367,19,2025-09-23
8710,1,339,28,34,2025-07-14
8711,19,884,457,95,2025-07-02
8712,6,207,86,38,2025-03-31
8713,6,57,87,76,2025-05-22
8714,1,896,232,91,2025-12-01
8715,6,555,493,54,2025-11-14
8716,1,832,409,28,2025-10-17
8717,25,13,118,40,2025-09-03
8718,18,7,119,50,2025-06-24
8719,1,173,261,32,2025-04-24
8720,10,290,200,29,2026-01-19
8721,2,553,304,84,2025-03-26
8722,2,1103,298,72,2026-02-20
8723,22,410,83,87,2025-11-01
8724,23,884,312,81,2025-07-09
8725,1,905,352,68,2025-04-12
8726,11,819,231,78,2025-09-09
8727,19,494,402,65,2025-03-25
8728,19,579,258,57,2026-02-04
8729,6,363,371,86,2025-06-22
8730,16,844,190,19,2025-10-18
8731,6,515,189,22,2025-06-28
8732,23,1014,290,67,2025-08-09
8733,15,1180,410,73,2025-10-25
8734,7,907,68,72,2025-06-21
8735,3,634,439,30,2026-02-27
8736,10,345,479,81,2025-07-06
8737,22,1133,498,42,2025-11-10
8738,5,90,273,10,2026-02-04
8739,16,659,312,87,2025-10-04
8740,19,979,57,82,2026-01-01
8741,18,83,396,38,2025-03-21
8742,12,1070,273,17,2025-06-03
8743,13,107,419,74,2026-01-02
8744,8,495,170,19,2025-10-28
8745,24,285,144,68,2025-05-29
8746,18,1022,383,51,2025-06-15
8747,22,901,448,23,2025-05-09
8748,22,188,58,83,2025-10-17
8749,18,38,364,54,2025-03-25
8750,21,663,271,83,2026-02-12
8751,1,850,452,37,2025-06-21
8752,16,85,132,47,2025-07-24
8753,16,517,303,11,2025-11-16
8754,10,617,196,25,2025-03-26
8755,15,554,400,56,2025-12-13
8756,8,749,102,69,2025-04-15
8757,16,562,323,83,2025-12-02
8758,18,230,417,84,2025-06-20
8759,25,9,406,98,2025-09-07
8760,2,706,434,37,2025-08-05
8761,16,923,251,23,2025-08-21
8762,14,1125,384,44,2025-06-01
8763,5,1001,498,86,2026-02-26
8764,22,913,447,31,2025-06-16
8765,5,29,329,97,2026-02-11
8766,16,264,197,27,2025-05-22
8767,22,994,206,13,2025-09-18
8768,18,173,343,19,2025-05-01
8769,25,195,200,23,2026-03-13
8770,5,370,126,89,2025-12-11
8771,11,153,2,83,2025-05-11
8772,18,31,23,48,2025-12-08
8773,19,686,146,57,2026-01-31
8774,2,284,41,47,2025-10-15
8775,23,399,85,11,2025-07-01
8776,11,289,27,61,2026-01-01
8777,12,1114,268,54,2025-06-18
8778,3,437,15,89,2025-10-11
8779,12,1110,174,15,2025-08-15
8780,18,166,485,20,2025-11-09
8781,24,124,296,86,2026-02-15
8782,16,161,463,23,2026-02-08
8783,6,352,425,60,2025-06-21
8784,4,175,494,80,2025-10-14
8785,6,934,181,35,2025-10-15
8786,7,133,475,47,2025-11-25
8787,10,880,220,57,2025-12-25
8788,23,217,160,21,2025-06-19
8789,5,227,35,74,2025-08-14
8790,16,528,215,89,2026-01-02
8791,9,1118,217,21,2025-11-28
8792,19,969,219,52,2025-05-26
8793,6,826,187,82,2025-11-22
8794,25,824,219,42,2026-03-02
8795,15,927,92,22,2025-09-28
8796,2,643,236,74,2025-10-31
8797,21,589,38,37,2025-06-21
8798,6,468,428,65,2025-12-25
8799,8,312,193,89,2026-02-08
8800,10,156,2,49,2025-12-13
8801,11,838,157,26,2025-07-23
8802,4,568,316,91,2025-09-22
8803,14,876,318,19,2025-09-09
8804,25,510,260,46,2025-05-02
8805,6,826,167,58,2026-02-25
8806,10,1168,249,79,2025-11-16
8807,4,458,444,96,2025-03-17
8808,14,180,279,25,2025-10-23
8809,7,199,480,62,2026-02-01
8810,17,94,181,67,2025-05-27
8811,6,734,109,36,2025-12-29
8812,1,499,472,54,2025-05-25
8813,14,736,2,29,2025-11-01
8814,1,756,262,34,2025-12-05
8815,23,773,397,31,2025-03-22
8816,14,794,457,70,2025-05-07
8817,6,523,119,81,2025-05-27
8818,5,412,12,71,2025-07-16
8819,1,1190,91,69,2025-03-22
8820,18,455,268,42,2025-07-28
8821,6,861,317,96,2025-03-30
8822,25,597,372,94,2025-03-26
8823,21,645,363,10,2026-01-12
8824,7,958,456,14,2025-09-09
8825,25,529,432,94,2025-09-30
8826,4,528,61,47,2025-03-25
8827,25,611,219,52,2025-04-12
8828,8,597,285,92,2025-09-07
8829,13,449,265,32,2025-07-03
8830,4,138,345,63,2025-09-10
8831,24,422,347,16,2025-09-12
8832,24,496,332,79,2025-10-30
8833,24,61,435,63,2025-05-17
8834,17,260,125,46,2025-12-11
8835,23,246,402,94,2025-03-20
8836,21,851,303,78,2025-09-29
8837,3,276,209,14,2025-06-30
8838,15,1054,218,89,2025-11-05
8839,13,1,129,23,2025-12-10
8840,22,901,165,79,2025-11-28
8841,15,729,216,100,2026-02-25
8842,20,837,181,33,2025-07-11
8843,21,658,107,32,2026-01-08
8844,21,116,160,44,2026-03-13
8845,13,150,441,13,2026-01-08
8846,5,922,91,68,2025-09-14
8847,4,412,286,19,2025-08-01
8848,11,309,293,34,2025-11-11
8849,13,56,108,67,2026-03-01
8850,20,984,258,56,2025-12-05
8851,9,874,103,49,2025-05-10
8852,12,698,161,70,2025-08-17
8853,17,406,51,11,2025-04-09
8854,21,532,98,24,2025-06-03
8855,5,1075,195,54,2025-10-04
8856,8,614,169,88,2025-09-03
8857,18,973,40,19,2025-06-06
8858,25,558,379,75,2025-03-27
8859,13,558,400,96,2026-01-06
8860,6,384,19,19,2025-12-14
8861,3,639,9,30,2025-12-23
8862,10,1182,173,53,2025-03-29
8863,4,317,74,47,2026-02-21
8864,10,801,384,66,2025-11-25
8865,1,50,78,39,2025-11-05
8866,24,257,308,46,2025-10-05
8867,24,588,123,73,2025-08-17
8868,3,644,399,61,2025-04-22
8869,10,198,83,24,2025-10-18
8870,21,1070,158,72,2025-06-29
8871,6,940,451,73,2025-05-14
8872,11,669,9,63,2025-12-15
8873,10,515,364,63,2025-04-24
8874,20,758,146,66,2025-03-24
8875,19,895,293,13,2026-03-03
8876,12,1111,427,54,2025-07-07
8877,23,170,498,37,2025-05-08
8878,1,877,88,85,2025-08-08
8879,14,565,148,94,2025-12-25
8880,24,335,344,57,2025-05-21
8881,15,1192,11,44,2025-04-14
8882,23,300,173,74,2025-05-19
8883,8,1147,95,16,2026-01-16
8884,7,622,398,80,2025-09-19
8885,24,256,278,31,2025-07-04
8886,16,208,94,39,2026-02-05
8887,10,896,150,22,2025-10-28
8888,1,767,85,88,2025-12-26
8889,8,197,232,69,2025-11-29
8890,8,737,194,49,2025-11-07
8891,1,274,406,38,2025-07-03
8892,6,412,314,74,2025-07-19
8893,24,1041,461,48,2025-05-28
8894,24,330,340,55,2025-09-04
8895,22,255,113,81,2026-01-22
8896,8,675,269,39,2025-05-27
8897,8,425,107,36,2025-06-19
8898,25,1110,436,80,2026-03-17
8899,14,941,83,41,2026-03-03
8900,12,645,79,10,2025-08-04
8901,4,493,166,85,2025-09-22
8902,6,1068,452,97,2025-12-08
8903,22,152,70,51,2025-05-17
8904,10,1123,427,77,2025-05-11
8905,25,877,358,60,2025-12-15
8906,6,89,19,77,2025-12-23
8907,3,1148,267,37,2025-06-09
8908,16,1022,435,79,2025-06-17
8909,9,1172,295,46,2025-03-29
8910,7,665,191,81,2025-11-21
8911,10,177,363,12,2025-05-01
8912,22,976,152,54,2026-03-17
8913,2,520,219,47,2026-02-16
8914,1,446,84,96,2025-09-22
8915,13,1058,91,57,2025-09-18
8916,21,902,81,38,2025-04-16
8917,20,10,145,52,2025-07-12
8918,22,271,421,41,2025-05-22
8919,22,216,361,87,2025-11-17
8920,4,1007,95,83,2025-12-01
8921,16,83,191,29,2025-09-24
8922,11,780,185,40,2025-06-07
8923,14,566,429,14,2025-10-19
8924,14,812,94,38,2025-12-21
8925,7,861,441,60,2026-01-02
8926,4,50,62,31,2026-02-18
8927,8,358,225,11,2026-03-12
8928,1,423,319,56,2025-12-06
8929,1,230,62,55,2025-06-02
8930,11,1006,148,67,2026-02-02
8931,15,1140,351,86,2025-04-01
8932,9,753,414,88,2025-06-14
8933,2,691,383,82,2025-12-06
8934,24,879,401,82,2025-12-22
8935,4,982,149,53,2026-02-26
8936,12,327,178,94,2025-10-29
8937,24,160,61,67,2025-04-08
8938,14,85,137,44,2026-03-02
8939,4,539,125,74,2025-11-07
8940,4,690,306,44,2025-05-11
8941,6,395,317,11,2025-08-21
8942,5,666,158,35,2025-08-14
8943,3,751,401,11,2025-08-03
8944,11,309,452,41,2025-08-23
8945,22,553,295,16,2025-06-14
8946,2,1182,220,36,2025-05-13
8947,24,390,124,95,2025-03-24
8948,4,177,187,66,2025-11-28
8949,11,1081,203,66,2026-02-11
8950,17,772,137,94,2026-02-12
8951,20,717,208,29,2025-05-17
8952,8,894,405,70,2025-07-23
8953,13,360,151,50,2025-05-23
8954,5,810,170,70,2026-02-27
8955,4,1060,250,59,2025-10-18
8956,5,43,220,21,2025-09-07
8957,18,1044,256,55,2026-02-03
8958,7,282,213,95,2025-04-22
8959,5,28,20,35,2025-05-23
8960,11,698,207,90,2025-08-21
8961,16,118,53,90,2025-11-23
8962,3,397,221,27,2025-07-24
8963,10,1094,379,12,2025-12-19
8964,7,769,425,40,2025-09-14
8965,5,774,96,85,2025-05-14
8966,21,1076,486,65,2025-03-26
8967,8,569,241,96,2026-03-16
8968,6,998,181,84,2026-01-29
8969,2,939,389,92,2025-12-16
8970,10,1023,401,100,2025-05-23
8971,2,73,229,71,2026-02-10
8972,24,894,99,77,2026-03-17
8973,10,1076,408,41,2025-06-12
8974,9,17,295,96,2025-08-31
8975,19,196,370,94,2025-05-10
8976,21,272,211,98,2026-01-28
8977,9,1118,486,90,2025-08-31
8978,20,737,219,74,2025-07-08
8979,22,1114,393,57,2026-01-12
8980,11,783,19,71,2025-05-04
8981,8,839,480,30,2025-03-17
8982,1,275,388,94,2025-11-25
8983,1,500,327,41,2026-01-23
8984,19,634,402,51,2025-09-14
8985,21,718,376,24,2025-06-03
8986,6,638,418,74,2025-05-27
8987,21,925,491,25,2025-05-23
8988,10,410,272,51,2025-12-06
8989,6,777,78,62,2026-02-22
8990,22,709,451,92,2026-01-16
8991,1,1028,285,62,2025-09-06
8992,8,971,454,81,2025-08-26
8993,22,42,147,25,2025-11-03
8994,4,480,61,100,2025-11-11
8995,9,1160,320,65,2026-01-18
8996,20,113,260,79,2025-10-17
8997,12,415,142,23,2025-06-17
8998,2,988,457,70,2025-12-05
8999,19,1038,68,74,2025-04-28
9000,1,81,220,94,2025-11-16
9001,4,1153,330,46,2025-07-03
9002,24,886,62,27,2025-04-03
9003,22,1090,220,37,2025-10-09
9004,22,363,365,85,2025-10-27
9005,15,628,291,66,2026-02-18
9006,8,1007,64,87,2025-08-13
9007,25,1062,351,19,2025-05-12
9008,23,291,65,62,2025-06-24
9009,15,474,434,34,2025-07-13
9010,18,1198,80,73,2025-04-06
9011,12,193,61,97,2026-01-25
9012,16,1130,199,71,2025-10-05
9013,5,464,396,14,2026-02-03
9014,25,812,319,26,2025-11-04
9015,18,618,372,19,2025-06-03
9016,16,116,143,14,2025-09-22
9017,14,670,115,23,2025-07-24
9018,10,906,368,53,2025-07-23
9019,16,420,329,64,2026-03-05
9020,5,147,206,85,2025-04-08
9021,25,979,149,67,2025-11-28
9022,1,647,119,87,2025-08-15
9023,13,637,219,21,2025-04-28
9024,17,934,459,41,2025-10-10
9025,8,805,495,10,2025-12-20
9026,23,281,56,67,2026-01-17
9027,12,912,37,18,2025-08-23
9028,25,328,483,76,2025-12-29
9029,11,897,389,98,2025-04-04
9030,7,403,466,34,2025-09-02
9031,25,359,22,25,2026-01-04
9032,13,570,50,52,2025-12-12
9033,9,324,330,41,2025-08-09
9034,7,1194,5,78,2025-05-06
9035,3,566,71,59,2026-03-12
9036,17,521,242,69,2025-10-03
9037,16,104,195,99,2025-09-18
9038,17,279,292,94,2025-07-09
9039,8,776,211,27,2025-06-30
9040,4,559,397,74,2025-10-07
9041,13,6,143,87,2025-09-18
9042,25,637,13,17,2025-07-04
9043,2,710,184,53,2025-12-21
9044,2,6,48,52,2025-11-12
9045,12,887,24,28,2025-03-25
9046,9,889,129,59,2025-12-27
9047,4,131,14,13,2025-12-17
9048,5,72,385,73,2026-01-15
9049,5,423,102,78,2025-08-24
9050,1,566,254,96,2025-06-15
9051,13,955,419,32,2025-05-04
9052,22,278,94,56,2025-05-16
9053,18,596,220,26,2025-06-07
9054,13,517,461,38,2025-08-23
9055,10,632,360,14,2025-06-16
9056,20,177,180,98,2025-11-04
9057,24,659,137,29,2025-11-02
9058,7,1100,219,44,2025-05-22
9059,21,746,128,19,2025-09-05
9060,17,328,302,15,2025-03-31
9061,21,901,481,12,2026-01-11
9062,10,288,51,82,2025-06-28
9063,24,682,231,84,2026-01-22
9064,9,1028,423,49,2025-05-29
9065,13,632,459,48,2025-08-20
9066,14,734,14,18,2025-10-11
9067,7,354,372,25,2025-07-08
9068,13,24,235,49,2025-03-31
9069,3,438,288,36,2025-05-13
9070,19,384,41,57,2026-02-22
9071,18,353,464,53,2025-12-06
9072,12,859,39,47,2025-09-05
9073,17,997,368,50,2025-10-02
9074,14,1127,355,10,2025-03-19
9075,19,798,305,39,2025-07-27
9076,11,83,85,86,2025-10-10
9077,16,437,324,30,2025-10-26
9078,13,506,54,62,2025-03-17
9079,25,562,146,82,2026-02-08
9080,20,559,62,93,2025-12-20
9081,17,429,258,66,2025-08-04
9082,14,981,4,43,2025-06-09
9083,22,633,296,87,2025-11-29
9084,9,401,438,37,2025-03-21
9085,14,205,301,57,2025-09-05
9086,12,869,57,26,2025-11-03
9087,17,824,87,20,2025-09-17
9088,19,501,105,28,2025-06-10
9089,14,1122,421,92,2025-10-09
9090,11,730,296,86,2025-05-31
9091,18,866,450,86,2025-06-04
9092,2,1184,365,58,2025-08-29
9093,24,396,451,98,2025-04-25
9094,15,614,120,32,2025-05-27
9095,3,509,60,29,2025-03-20
9096,20,1190,497,29,2025-09-09
9097,9,208,96,47,2025-11-12
9098,3,566,414,44,2026-01-07
9099,17,496,406,21,2025-05-27
9100,20,362,86,72,2025-06-20
9101,24,87,433,97,2025-05-02
9102,11,803,269,47,2025-05-04
9103,9,128,210,81,2025-06-01
9104,7,404,135,78,2025-09-04
9105,12,497,332,30,2025-11-13
9106,18,914,78,77,2025-11-25
9107,20,280,322,17,2026-01-01
9108,19,326,499,75,2025-08-03
9109,13,328,454,21,2025-04-12
9110,12,915,90,71,2025-10-03
9111,12,1185,229,78,2025-08-02
9112,4,370,152,78,2025-11-19
9113,21,312,403,45,2026-02-08
9114,21,676,112,38,2025-10-04
9115,2,78,308,42,2025-11-09
9116,15,86,89,61,2025-07-18
9117,13,210,137,52,2026-01-13
9118,12,700,429,64,2025-11-02
9119,7,573,78,59,2026-01-11
9120,20,592,490,47,2026-01-18
9121,16,555,194,59,2026-01-26
9122,20,39,44,57,2025-05-03
9123,9,350,420,55,2025-05-23
9124,4,488,53,73,2025-12-07
9125,12,418,402,52,2025-12-09
9126,2,444,16,35,2025-07-28
9127,13,64,323,66,2025-09-03
9128,6,762,287,50,2026-03-13
9129,9,742,147,20,2025-09-15
9130,17,1076,354,23,2025-03-21
9131,9,785,136,21,2025-04-30
9132,14,898,209,76,2025-12-19
9133,12,675,286,63,2026-01-20
9134,6,733,30,21,2025-07-22
9135,15,675,493,31,2025-10-02
9136,16,269,374,71,2025-11-08
9137,11,954,302,100,2026-03-09
9138,10,235,86,27,2025-07-25
9139,23,364,116,78,2026-02-05
9140,20,714,256,10,2025-11-17
9141,2,192,297,82,2025-08-19
9142,24,203,98,38,2025-08-27
9143,7,889,138,48,2025-11-02
9144,14,613,285,11,2026-01-18
9145,3,663,178,55,2025-04-29
9146,19,733,295,51,2025-10-19
9147,20,1042,435,76,2025-12-20
9148,8,965,174,45,2026-01-07
9149,24,862,209,50,2025-12-20
9150,21,696,98,50,2025-07-27
9151,23,548,241,23,2025-05-05
9152,10,416,422,83,2025-11-12
9153,18,149,159,30,2025-11-14
9154,24,82,318,57,2025-04-05
9155,22,700,421,91,2025-06-08
9156,3,387,322,68,2025-08-30
9157,21,70,21,86,2026-01-07
9158,3,600,140,100,2025-08-06
9159,17,1053,134,69,2025-05-02
9160,24,151,475,50,2025-05-12
9161,19,349,439,44,2025-07-16
9162,2,305,258,35,2025-08-30
9163,21,174,353,24,2025-09-17
9164,9,444,267,14,2026-02-07
9165,21,469,452,19,2025-08-23
9166,7,745,379,68,2025-04-21
9167,21,1095,256,90,2025-09-14
9168,21,31,375,60,2026-01-18
9169,11,639,189,93,2025-08-01
9170,2,827,1,47,2025-08-26
9171,7,186,429,77,2025-09-07
9172,6,1138,483,35,2025-03-21
9173,20,125,80,39,2025-06-17
9174,8,582,356,58,2025-10-20
9175,2,480,455,18,2025-11-21
9176,5,252,334,15,2025-11-19
9177,13,61,199,81,2025-08-05
9178,10,494,491,19,2025-05-05
9179,12,1081,75,12,2025-10-19
9180,15,514,401,22,2025-05-23
9181,6,398,53,14,2025-12-11
9182,25,210,205,11,2026-01-29
9183,25,459,61,23,2026-01-28
9184,8,502,35,26,2026-01-31
9185,19,149,139,96,2025-05-06
9186,16,113,329,79,2026-03-16
9187,6,659,304,46,2025-08-18
9188,25,741,305,49,2025-11-03
9189,23,335,68,92,2025-03-30
9190,19,311,105,81,2025-09-09
9191,1,369,95,100,2026-02-20
9192,12,734,54,76,2026-01-12
9193,10,312,392,99,2025-11-13
9194,6,618,413,48,2025-09-14
9195,15,407,447,52,2025-11-22
9196,18,822,431,52,2025-04-23
9197,14,474,359,13,2025-03-21
9198,11,532,349,46,2025-10-23
9199,18,910,256,10,2025-11-02
9200,25,850,399,24,2025-10-07
9201,7,648,260,41,2025-05-11
9202,8,490,403,46,2025-07-19
9203,7,1160,117,32,2026-03-06
9204,2,257,189,16,2025-12-27
9205,4,808,152,34,2025-09-13
9206,2,475,484,82,2025-12-15
9207,13,1018,287,72,2026-02-25
9208,23,362,338,24,2026-02-09
9209,12,1074,209,89,2026-01-28
9210,22,1140,484,43,2026-01-09
9211,12,1160,499,44,2025-04-08
9212,21,379,423,37,2025-06-09
9213,19,282,356,17,2025-11-16
9214,21,72,279,31,2025-06-13
9215,8,335,126,32,2025-04-21
9216,2,620,167,97,2026-02-11
9217,5,1012,35,14,2026-01-11
9218,1,255,123,47,2025-10-28
9219,25,465,101,33,2025-08-26
9220,4,827,117,28,2025-06-29
9221,6,850,93,17,2025-05-05
9222,13,804,146,37,2025-11-08
9223,11,199,160,84,2025-11-30
9224,22,512,419,34,2025-12-25
9225,20,1163,161,13,2025-08-18
9226,22,578,147,75,2025-07-25
9227,6,1160,83,63,2025-04-23
9228,6,557,466,49,2025-11-05
9229,14,638,364,71,2025-12-29
9230,17,1149,441,27,2025-08-30
9231,19,1033,429,51,2025-04-09
9232,8,292,419,60,2025-10-01
9233,8,5,160,56,2025-04-13
9234,14,740,189,38,2025-04-16
9235,7,451,179,72,2025-07-17
9236,19,905,267,33,2025-03-20
9237,6,916,198,83,2025-12-10
9238,24,293,340,100,2026-01-01
9239,1,1138,371,21,2025-10-11
9240,2,939,159,11,2025-12-27
9241,16,421,68,72,2025-12-18
9242,5,1024,288,38,2025-07-08
9243,7,216,450,26,2025-11-03
9244,5,968,49,73,2025-10-15
9245,22,1188,133,23,2025-04-04
9246,10,300,64,36,2025-07-08
9247,13,953,486,62,2025-11-05
9248,21,175,471,23,2025-06-21
9249,17,1147,60,98,2025-12-14
9250,18,509,91,46,2025-11-03
9251,4,100,319,73,2026-01-06
9252,23,407,231,56,2026-02-17
